Time,ICSA,CCSA,MORTGAGE30US
2022-08-01,221000.0,1424000.0,4.99
2022-08-08,220000.0,1411000.0,5.22
2022-08-15,215000.0,1421000.0,5.13
2022-08-22,210000.0,1420000.0,5.55
2022-08-29,204000.0,1397000.0,5.66
2022-09-05,197000.0,1402000.0,5.89
2022-09-12,201000.0,1382000.0,6.02
2022-09-19,189000.0,1397000.0,6.29
2022-09-26,204000.0,1392000.0,6.7
2022-10-03,206000.0,1406000.0,6.66
2022-10-10,199000.0,1405000.0,6.92
2022-10-17,201000.0,1432000.0,6.94
2022-10-24,202000.0,1430000.0,7.08
2022-10-31,204000.0,1409000.0,6.95
2022-11-07,210000.0,1452000.0,7.08
2022-11-14,220000.0,1465000.0,6.61
2022-11-21,209000.0,1513000.0,6.58
2022-11-28,209000.0,1537000.0,6.49
2022-12-05,210000.0,1553000.0,6.33
2022-12-12,213000.0,1557000.0,6.31
2022-12-19,204000.0,1596000.0,6.27
2022-12-26,204000.0,1585000.0,6.42
2023-01-02,208000.0,1584000.0,6.48
2023-01-09,203000.0,1601000.0,6.33
2023-01-16,203000.0,1597000.0,6.15
2023-01-23,200000.0,1628000.0,6.13
2023-01-30,215000.0,1637000.0,6.09
2023-02-06,219000.0,1643000.0,6.12
2023-02-13,217000.0,1634000.0,6.32
2023-02-20,209000.0,1661000.0,6.5
2023-02-27,229000.0,1658000.0,6.65
2023-03-06,222000.0,1674000.0,6.73
2023-03-13,230000.0,1690000.0,6.6
2023-03-20,234000.0,1701000.0,6.42
2023-03-27,217000.0,1691000.0,6.32
2023-04-03,219000.0,1735000.0,6.28
2023-04-10,223000.0,1724000.0,6.27
2023-04-17,210000.0,1708000.0,6.39
2023-04-24,214000.0,1710000.0,6.43
2023-05-01,223000.0,1715000.0,6.39
2023-05-08,225000.0,1714000.0,6.35
2023-05-15,227000.0,1739000.0,6.39
2023-05-22,230000.0,1729000.0,6.57
2023-05-29,253000.0,1755000.0,6.79
2023-06-05,258000.0,1764000.0,6.71
2023-06-12,260000.0,1759000.0,6.69
2023-06-19,236000.0,1775000.0,6.67
2023-06-26,248000.0,1778000.0,6.71
2023-07-03,229000.0,1793000.0,6.81
2023-07-10,228000.0,1772000.0,6.96
2023-07-17,231000.0,1781000.0,6.78
2023-07-24,238000.0,1778000.0,6.81
2023-07-31,258000.0,1807000.0,6.9
2023-08-07,248000.0,1801000.0,6.96
2023-08-14,240000.0,1821000.0,7.09
2023-08-21,234000.0,1806000.0,7.23
2023-08-28,227000.0,1812000.0,7.18
2023-09-04,227000.0,1799000.0,7.12
2023-09-11,210000.0,1799000.0,7.18
2023-09-18,215000.0,1793000.0,7.19
2023-09-25,216000.0,1798000.0,7.31
2023-10-02,210000.0,1808000.0,7.49
2023-10-09,200000.0,1806000.0,7.57
2023-10-16,214000.0,1816000.0,7.63
2023-10-23,217000.0,1821000.0,7.79
2023-10-30,216000.0,1805000.0,7.76
2023-11-06,229000.0,1789000.0,7.5
2023-11-13,213000.0,1807000.0,7.44
2023-11-20,214000.0,1814000.0,7.29
2023-11-27,216000.0,1813000.0,7.22
2023-12-04,204000.0,1801000.0,7.03
2023-12-11,209000.0,1801000.0,6.95
2023-12-18,210000.0,1813000.0,6.67
2023-12-25,198000.0,1752000.0,6.61
2024-01-01,199000.0,1723000.0,6.62
2024-01-08,193000.0,1752000.0,6.66
2024-01-15,223000.0,1824000.0,6.6
2024-01-22,225000.0,1802000.0,6.69
2024-01-29,214000.0,1797000.0,6.63
2024-02-05,212000.0,1781000.0,6.64
2024-02-12,203000.0,1797000.0,6.77
2024-02-19,214000.0,1790000.0,6.9
2024-02-26,212000.0,1795000.0,6.94
2024-03-04,213000.0,1790000.0,6.88
2024-03-11,213000.0,1802000.0,6.74
2024-03-18,214000.0,1788000.0,6.87
2024-03-25,223000.0,1804000.0,6.79
2024-04-01,212000.0,1793000.0,6.82
2024-04-08,211000.0,1776000.0,6.88
2024-04-15,209000.0,1771000.0,7.1
2024-04-22,209000.0,1786000.0,7.17
2024-04-29,229000.0,1790000.0,7.22
2024-05-06,222000.0,1793000.0,7.09
2024-05-13,216000.0,1798000.0,7.02
2024-05-20,221000.0,1810000.0,6.94
2024-05-27,229000.0,1825000.0,7.03
2024-06-03,241000.0,1832000.0,6.99
2024-06-10,237000.0,1844000.0,6.95
2024-06-17,233000.0,1864000.0,6.87
2024-06-24,238000.0,1856000.0,6.86
2024-07-01,222000.0,1866000.0,6.95
2024-07-08,240000.0,1853000.0,6.89
2024-07-15,236000.0,1874000.0,6.77
2024-07-22,248000.0,1876000.0,6.78
2024-07-29,234000.0,1863000.0,6.73
2024-08-05,228000.0,1859000.0,6.47
2024-08-12,232000.0,1864000.0,6.49
2024-08-19,232000.0,1849000.0,6.46
2024-08-26,228000.0,1845000.0,6.35
2024-09-02,230000.0,1827000.0,6.35
2024-09-09,222000.0,1831000.0,6.2
2024-09-16,221000.0,1825000.0,6.09
2024-09-23,227000.0,1858000.0,6.08
2024-09-30,259000.0,1869000.0,6.12
2024-10-07,240000.0,1884000.0,6.32
2024-10-14,228000.0,1855000.0,6.44
2024-10-21,218000.0,1880000.0,6.54
2024-10-28,221000.0,1872000.0,6.72
2024-11-04,219000.0,1892000.0,6.79
2024-11-11,216000.0,1892000.0,6.78
2024-11-18,216000.0,1871000.0,6.84
2024-11-25,225000.0,1873000.0,6.81
2024-12-02,239000.0,1862000.0,6.69
2024-12-09,222000.0,1882000.0,6.6
2024-12-16,219000.0,1828000.0,6.72
2024-12-23,209000.0,1871000.0,6.85
2024-12-30,205000.0,1850000.0,6.91
2025-01-06,217000.0,1888000.0,6.93
2025-01-13,222000.0,1849000.0,7.04
2025-01-20,210000.0,1874000.0,6.96
2025-01-27,222000.0,1839000.0,6.95
2025-02-03,215000.0,1861000.0,6.89
2025-02-10,224000.0,1847000.0,6.87
2025-02-17,243000.0,1892000.0,6.85
2025-02-24,224000.0,1851000.0,6.76
2025-03-03,223000.0,1881000.0,6.63
2025-03-10,225000.0,1847000.0,6.65
2025-03-17,225000.0,1893000.0,6.67
2025-03-24,219000.0,1844000.0,6.65
2025-03-31,224000.0,1878000.0,6.64
2025-04-07,216000.0,1833000.0,6.62
2025-04-14,223000.0,1908000.0,6.83
2025-04-21,241000.0,1872000.0,6.81
2025-04-28,229000.0,1877000.0,6.76
2025-05-05,228000.0,1893000.0,6.76
2025-05-12,226000.0,1907000.0,6.81
2025-05-19,239000.0,1902000.0,6.86
2025-05-26,248000.0,1951000.0,6.89
2025-06-02,250000.0,1937000.0,6.85
2025-06-09,246000.0,1964000.0,6.84
2025-06-16,237000.0,1956000.0,6.81
2025-06-23,232000.0,1954000.0,6.77
2025-06-30,228000.0,1951000.0,6.67
2025-07-07,221000.0,1946000.0,6.72
2025-07-14,217000.0,1936000.0,6.75
2025-07-21,219000.0,1968000.0,6.74
2025-07-28,227000.0,1942000.0,6.72
2025-08-04,224000.0,1961000.0,6.63
2025-08-11,234000.0,1944000.0,6.58
2025-08-18,229000.0,1939000.0,6.58
2025-08-25,236000.0,1927000.0,6.56
2025-09-01,264000.0,1928000.0,6.5
2025-09-08,232000.0,1916000.0,6.35
2025-09-15,219000.0,1921000.0,6.26
2025-09-22,224000.0,1929000.0,6.3
2025-09-29,235000.0,1928000.0,6.34
2025-10-06,220000.0,1947000.0,6.3
2025-10-13,232000.0,1957000.0,6.27
2025-10-20,220000.0,1964000.0,6.19
2025-10-27,229000.0,1946000.0,6.17
2025-11-03,228000.0,1953000.0,6.22
2025-11-10,222000.0,1944000.0,6.24
2025-11-17,217000.0,1937000.0,6.26
2025-11-24,192000.0,1830000.0,6.23
2025-12-01,237000.0,1885000.0,6.19
2025-12-08,224000.0,1914000.0,6.22
2025-12-15,215000.0,1856000.0,6.21
2025-12-22,200000.0,1903000.0,6.18
2025-12-29,207000.0,1875000.0,6.15
2026-01-05,199000.0,1865000.0,6.16
2026-01-12,210000.0,1819000.0,6.06
2026-01-19,209000.0,1841000.0,6.09
2026-01-26,232000.0,1852000.0,6.1
2026-02-02,229000.0,1869000.0,6.11
2026-02-09,206000.0,,6.09
